Year,Series,Sexua,Cobertura,Residencia,Discapacidad,Lurraldea,Eskualdea,Udalerria,Units,GeoCode,Value
2023,EU_COV_PENSN,,,,,,,Albiztur,Ehunekoa,Albiztur,26.5
2022,EU_COV_PENSN,,,,,,,Alegia,Ehunekoa,Alegia,25.3
2023,EU_COV_PENSN,,,,,,,Alegia,Ehunekoa,Alegia,24.6
2022,EU_COV_PENSN,,,,,,,Alegría-Dulantzi,Ehunekoa,Alegría-Dulantzi,13.3
2023,EU_COV_PENSN,,,,,,,Alegría-Dulantzi,Ehunekoa,Alegría-Dulantzi,13.6
2022,EU_COV_PENSN,,,,,,,Alkiza,Ehunekoa,Alkiza,24.5
2023,EU_COV_PENSN,,,,,,,Alkiza,Ehunekoa,Alkiza,24.2
2023,EU_COV_PENSN,,,,,,,Alonsotegi,Ehunekoa,Alonsotegi,25.8
2022,EU_COV_PENSN,,,,,,,Alonsotegi,Ehunekoa,Alonsotegi,25.8
2023,EU_COV_PENSN,,,,,,,Altzaga,Ehunekoa,Altzaga,22.9
2022,EU_COV_PENSN,,,,,,,Altzaga,Ehunekoa,Altzaga,22.2
2023,EU_COV_PENSN,,,,,,,Altzo,Ehunekoa,Altzo,23.1
2022,EU_COV_PENSN,,,,,,,Altzo,Ehunekoa,Altzo,23.1
2022,EU_COV_PENSN,,,,,,,Amezketa,Ehunekoa,Amezketa,29.5
2023,EU_COV_PENSN,,,,,,,Amezketa,Ehunekoa,Amezketa,30.6
2022,EU_COV_PENSN,,,,,,,Amorebieta-Etxano,Ehunekoa,Amorebieta-Etxano,23.0
2023,EU_COV_PENSN,,,,,,,Amorebieta-Etxano,Ehunekoa,Amorebieta-Etxano,23.2
2023,EU_COV_PENSN,,,,,,,Amoroto,Ehunekoa,Amoroto,34.5
2022,EU_COV_PENSN,,,,,,,Amoroto,Ehunekoa,Amoroto,32.1
2023,EU_COV_PENSN,,,,,,,Amurrio,Ehunekoa,Amurrio,24.9
2022,EU_COV_PENSN,,,,,,,Amurrio,Ehunekoa,Amurrio,24.7
2023,EU_COV_PENSN,,,,,,,Andoain,Ehunekoa,Andoain,26.2
2022,EU_COV_PENSN,,,,,,,Andoain,Ehunekoa,Andoain,26.2
2023,EU_COV_PENSN,,,,,,,Anoeta,Ehunekoa,Anoeta,21.8
2022,EU_COV_PENSN,,,,,,,Anoeta,Ehunekoa,Anoeta,21.5
2023,EU_COV_PENSN,,,,,,,Antzuola,Ehunekoa,Antzuola,24.6
2022,EU_COV_PENSN,,,,,,,Antzuola,Ehunekoa,Antzuola,24.4
2022,EU_COV_PENSN,,,,,,,Añana,Ehunekoa,Añana,20.8
2023,EU_COV_PENSN,,,,,,,Añana,Ehunekoa,Añana,19.1
2022,EU_COV_PENSN,,,,,,,Arakaldo,Ehunekoa,Arakaldo,12.4
2023,EU_COV_PENSN,,,,,,,Arakaldo,Ehunekoa,Arakaldo,12.4
2022,EU_COV_PENSN,,,,,,,Arama,Ehunekoa,Arama,22.2
2023,EU_COV_PENSN,,,,,,,Arama,Ehunekoa,Arama,22.6
2023,EU_COV_PENSN,,,,,,,Aramaio,Ehunekoa,Aramaio,28.8
2022,EU_COV_PENSN,,,,,,,Aramaio,Ehunekoa,Aramaio,29.3
2023,EU_COV_PENSN,,,,,,,Arantzazu,Ehunekoa,Arantzazu,19.9
2022,EU_COV_PENSN,,,,,,,Arantzazu,Ehunekoa,Arantzazu,20.0
2023,EU_COV_PENSN,,,,,,,Areatza,Ehunekoa,Areatza,22.7
2022,EU_COV_PENSN,,,,,,,Areatza,Ehunekoa,Areatza,22.8
2022,EU_COV_PENSN,,,,,,,Aretxabaleta,Ehunekoa,Aretxabaleta,26.6
2023,EU_COV_PENSN,,,,,,,Aretxabaleta,Ehunekoa,Aretxabaleta,26.8
2023,EU_COV_PENSN,,,,,,,Armiñón,Ehunekoa,Armiñón,23.1
2022,EU_COV_PENSN,,,,,,,Armiñón,Ehunekoa,Armiñón,23.2
2023,EU_COV_PENSN,,,,,,,Arraia-Maeztu,Ehunekoa,Arraia-Maeztu,23.7
2022,EU_COV_PENSN,,,,,,,Arraia-Maeztu,Ehunekoa,Arraia-Maeztu,24.5
2022,EU_COV_PENSN,,,,,,,Arrankudiaga-Zollo,Ehunekoa,Arrankudiaga-Zollo,21.2
2023,EU_COV_PENSN,,,,,,,Arrankudiaga-Zollo,Ehunekoa,Arrankudiaga-Zollo,21.6
2022,EU_COV_PENSN,,,,,,,Arrasate/Mondragón,Ehunekoa,Arrasate/Mondragón,31.3
2023,EU_COV_PENSN,,,,,,,Arrasate/Mondragón,Ehunekoa,Arrasate/Mondragón,31.2
2023,EU_COV_PENSN,,,,,,,Arratzu,Ehunekoa,Arratzu,29.8
2022,EU_COV_PENSN,,,,,,,Arratzu,Ehunekoa,Arratzu,30.0
2023,EU_COV_PENSN,,,,,,,Arratzua-Ubarrundia,Ehunekoa,Arratzua-Ubarrundia,24.0
2022,EU_COV_PENSN,,,,,,,Arratzua-Ubarrundia,Ehunekoa,Arratzua-Ubarrundia,23.6
2022,EU_COV_PENSN,,,,,,,Arrieta,Ehunekoa,Arrieta,23.7
2023,EU_COV_PENSN,,,,,,,Arrieta,Ehunekoa,Arrieta,25.2
2022,EU_COV_PENSN,,,,,,,Arrigorriaga,Ehunekoa,Arrigorriaga,19.8
2023,EU_COV_PENSN,,,,,,,Arrigorriaga,Ehunekoa,Arrigorriaga,20.1
2022,EU_COV_PENSN,,,,,,,Artea,Ehunekoa,Artea,22.6
2023,EU_COV_PENSN,,,,,,,Artea,Ehunekoa,Artea,22.5
2023,EU_COV_PENSN,,,,,,,Artzentales,Ehunekoa,Artzentales,27.6
2022,EU_COV_PENSN,,,,,,,Artzentales,Ehunekoa,Artzentales,28.9
2022,EU_COV_PENSN,,,,,,,Artziniega,Ehunekoa,Artziniega,19.1
2023,EU_COV_PENSN,,,,,,,Artziniega,Ehunekoa,Artziniega,18.6
2022,EU_COV_PENSN,,,,,,,Asparrena,Ehunekoa,Asparrena,23.3
2023,EU_COV_PENSN,,,,,,,Asparrena,Ehunekoa,Asparrena,24.0
2022,EU_COV_PENSN,,,,,,,Asteasu,Ehunekoa,Asteasu,22.1
2023,EU_COV_PENSN,,,,,,,Asteasu,Ehunekoa,Asteasu,22.5
2022,EU_COV_PENSN,,,,,,,Astigarraga,Ehunekoa,Astigarraga,13.9
2023,EU_COV_PENSN,,,,,,,Astigarraga,Ehunekoa,Astigarraga,13.9
2022,EU_COV_PENSN,,,,,,,Ataun,Ehunekoa,Ataun,26.3
2023,EU_COV_PENSN,,,,,,,Ataun,Ehunekoa,Ataun,26.2
2022,EU_COV_PENSN,,,,,,,Atxondo,Ehunekoa,Atxondo,29.4
2023,EU_COV_PENSN,,,,,,,Atxondo,Ehunekoa,Atxondo,29.1
2022,EU_COV_PENSN,,,,,,,Aulesti,Ehunekoa,Aulesti,31.7
2023,EU_COV_PENSN,,,,,,,Aulesti,Ehunekoa,Aulesti,32.4
2022,EU_COV_PENSN,,,,,,,Ayala/Aiara,Ehunekoa,Ayala/Aiara,19.4
2023,EU_COV_PENSN,,,,,,,Ayala/Aiara,Ehunekoa,Ayala/Aiara,19.5
2023,EU_COV_PENSN,,,,,,,Azkoitia,Ehunekoa,Azkoitia,22.3
2022,EU_COV_PENSN,,,,,,,Azkoitia,Ehunekoa,Azkoitia,22.4
2023,EU_COV_PENSN,,,,,,,Azpeitia,Ehunekoa,Azpeitia,24.1
2022,EU_COV_PENSN,,,,,,,Azpeitia,Ehunekoa,Azpeitia,24.0
2022,EU_COV_PENSN,,,,,,,Bakio,Ehunekoa,Bakio,17.1
2023,EU_COV_PENSN,,,,,,,Bakio,Ehunekoa,Bakio,17.1
2023,EU_COV_PENSN,,,,,,,Baliarrain,Ehunekoa,Baliarrain,10.4
2022,EU_COV_PENSN,,,,,,,Baliarrain,Ehunekoa,Baliarrain,11.6
2023,EU_COV_PENSN,,,,,,,Balmaseda,Ehunekoa,Balmaseda,25.9
2022,EU_COV_PENSN,,,,,,,Balmaseda,Ehunekoa,Balmaseda,25.5
2023,EU_COV_PENSN,,,,,,,Baños de Ebro/Mañueta,Ehunekoa,Baños de Ebro/Mañueta,22.4
2022,EU_COV_PENSN,,,,,,,Baños de Ebro/Mañueta,Ehunekoa,Baños de Ebro/Mañueta,22.6
2023,EU_COV_PENSN,,,,,,,Barakaldo,Ehunekoa,Barakaldo,25.7
2022,EU_COV_PENSN,,,,,,,Barakaldo,Ehunekoa,Barakaldo,25.8
2023,EU_COV_PENSN,,,,,,,Barrika,Ehunekoa,Barrika,21.3
2022,EU_COV_PENSN,,,,,,,Barrika,Ehunekoa,Barrika,20.4
2022,EU_COV_PENSN,,,,,,,Barrundia,Ehunekoa,Barrundia,23.0
2023,EU_COV_PENSN,,,,,,,Barrundia,Ehunekoa,Barrundia,23.0
2023,EU_COV_PENSN,,,,,,,Basauri,Ehunekoa,Basauri,29.5
2022,EU_COV_PENSN,,,,,,,Basauri,Ehunekoa,Basauri,29.5
2022,EU_COV_PENSN,,,,,,,Beasain,Ehunekoa,Beasain,24.3
2023,EU_COV_PENSN,,,,,,,Beasain,Ehunekoa,Beasain,24.6
2022,EU_COV_PENSN,,,,,,,Bedia,Ehunekoa,Bedia,24.6
2023,EU_COV_PENSN,,,,,,,Bedia,Ehunekoa,Bedia,23.8
2022,EU_COV_PENSN,,,,,,,Beizama,Ehunekoa,Beizama,21.4
2023,EU_COV_PENSN,,,,,,,Beizama,Ehunekoa,Beizama,20.6
2022,EU_COV_PENSN,,,,,,,Belauntza,Ehunekoa,Belauntza,28.5
2023,EU_COV_PENSN,,,,,,,Belauntza,Ehunekoa,Belauntza,27.3
2023,EU_COV_PENSN,,,,,,,Berango,Ehunekoa,Berango,18.7
2022,EU_COV_PENSN,,,,,,,Berango,Ehunekoa,Berango,18.5
2023,EU_COV_PENSN,,,,,,,Berantevilla,Ehunekoa,Berantevilla,23.6
2022,EU_COV_PENSN,,,,,,,Berantevilla,Ehunekoa,Berantevilla,23.0
2023,EU_COV_PENSN,,,,,,,Berastegi,Ehunekoa,Berastegi,29.2
2022,EU_COV_PENSN,,,,,,,Berastegi,Ehunekoa,Berastegi,27.6
2023,EU_COV_PENSN,,,,,,,Bergara,Ehunekoa,Bergara,29.1
2022,EU_COV_PENSN,,,,,,,Bergara,Ehunekoa,Bergara,29.2
2022,EU_COV_PENSN,,,,,,,Bermeo,Ehunekoa,Bermeo,30.8
2023,EU_COV_PENSN,,,,,,,Bermeo,Ehunekoa,Bermeo,30.4
2022,EU_COV_PENSN,,,,,,,Bernedo,Ehunekoa,Bernedo,26.9
2023,EU_COV_PENSN,,,,,,,Bernedo,Ehunekoa,Bernedo,27.2
2022,EU_COV_PENSN,,,,,,,Berriatua,Ehunekoa,Berriatua,29.0
2023,EU_COV_PENSN,,,,,,,Berriatua,Ehunekoa,Berriatua,29.3
2023,EU_COV_PENSN,,,,,,,Berriz,Ehunekoa,Berriz,25.0
2022,EU_COV_PENSN,,,,,,,Berriz,Ehunekoa,Berriz,25.0
2022,EU_COV_PENSN,,,,,,,Berrobi,Ehunekoa,Berrobi,21.1
2023,EU_COV_PENSN,,,,,,,Berrobi,Ehunekoa,Berrobi,22.2
2023,EU_COV_PENSN,,,,,,,Bidania-Goiatz,Ehunekoa,Bidania-Goiatz,23.8
2022,EU_COV_PENSN,,,,,,,Bidania-Goiatz,Ehunekoa,Bidania-Goiatz,24.0
2023,EU_COV_PENSN,,,,,,,Bilbao,Ehunekoa,Bilbao,26.9
2022,EU_COV_PENSN,,,,,,,Bilbao,Ehunekoa,Bilbao,27.1
2022,EU_COV_PENSN,,,,,,,Busturia,Ehunekoa,Busturia,28.8
2023,EU_COV_PENSN,,,,,,,Busturia,Ehunekoa,Busturia,28.4
2023,EU_COV_PENSN,,,,,,,Campezo/Kanpezu,Ehunekoa,Campezo/Kanpezu,28.9
2022,EU_COV_PENSN,,,,,,,Campezo/Kanpezu,Ehunekoa,Campezo/Kanpezu,28.2
2023,EU_COV_PENSN,,,,,,,Deba,Ehunekoa,Deba,27.1
2022,EU_COV_PENSN,,,,,,,Deba,Ehunekoa,Deba,27.0
2023,EU_COV_PENSN,,,,,,,Derio,Ehunekoa,Derio,21.0
2022,EU_COV_PENSN,,,,,,,Derio,Ehunekoa,Derio,21.0
2023,EU_COV_PENSN,,,,,,,Dima,Ehunekoa,Dima,21.5
2022,EU_COV_PENSN,,,,,,,Dima,Ehunekoa,Dima,21.2
2022,EU_COV_PENSN,,,,,,,Donostia / San Sebastián,Ehunekoa,Donostia / San Sebastián,28.0
2023,EU_COV_PENSN,,,,,,,Donostia / San Sebastián,Ehunekoa,Donostia / San Sebastián,28.0
2022,EU_COV_PENSN,,,,,,,Durango,Ehunekoa,Durango,22.7
2023,EU_COV_PENSN,,,,,,,Durango,Ehunekoa,Durango,22.9
2022,EU_COV_PENSN,,,,,,,Ea,Ehunekoa,Ea,25.1
2023,EU_COV_PENSN,,,,,,,Ea,Ehunekoa,Ea,24.7
2023,EU_COV_PENSN,,,,,,,Eibar,Ehunekoa,Eibar,30.3
2022,EU_COV_PENSN,,,,,,,Eibar,Ehunekoa,Eibar,30.4
2023,EU_COV_PENSN,,,,,,,Elantxobe,Ehunekoa,Elantxobe,34.2
2022,EU_COV_PENSN,,,,,,,Elantxobe,Ehunekoa,Elantxobe,35.9
2022,EU_COV_PENSN,,,,,,,Elburgo/Burgelu,Ehunekoa,Elburgo/Burgelu,17.1
2023,EU_COV_PENSN,,,,,,,Elburgo/Burgelu,Ehunekoa,Elburgo/Burgelu,18.4
2022,EU_COV_PENSN,,,,,,,Elciego,Ehunekoa,Elciego,24.4
2023,EU_COV_PENSN,,,,,,,Elciego,Ehunekoa,Elciego,24.0
2023,EU_COV_PENSN,,,,,,,Elduain,Ehunekoa,Elduain,22.9
2022,EU_COV_PENSN,,,,,,,Elduain,Ehunekoa,Elduain,23.0
2022,EU_COV_PENSN,,,,,,,Elgeta,Ehunekoa,Elgeta,24.8
2023,EU_COV_PENSN,,,,,,,Elgeta,Ehunekoa,Elgeta,25.6
2023,EU_COV_PENSN,,,,,,,Elgoibar,Ehunekoa,Elgoibar,26.7
2022,EU_COV_PENSN,,,,,,,Elgoibar,Ehunekoa,Elgoibar,26.6
2023,EU_COV_PENSN,,,,,,,Elorrio,Ehunekoa,Elorrio,27.8
2022,EU_COV_PENSN,,,,,,,Elorrio,Ehunekoa,Elorrio,27.3
2022,EU_COV_PENSN,,,,,,,Elvillar/Bilar,Ehunekoa,Elvillar/Bilar,35.6
2023,EU_COV_PENSN,,,,,,,Elvillar/Bilar,Ehunekoa,Elvillar/Bilar,37.9
2022,EU_COV_PENSN,,,,,,,Erandio,Ehunekoa,Erandio,24.4
2023,EU_COV_PENSN,,,,,,,Erandio,Ehunekoa,Erandio,24.6
2022,EU_COV_PENSN,,,,,,,Ereño,Ehunekoa,Ereño,29.5
2023,EU_COV_PENSN,,,,,,,Ereño,Ehunekoa,Ereño,29.6
2023,EU_COV_PENSN,,,,,,,Ermua,Ehunekoa,Ermua,29.1
2022,EU_COV_PENSN,,,,,,,Ermua,Ehunekoa,Ermua,28.6
2022,EU_COV_PENSN,,,,,,,Errenteria,Ehunekoa,Errenteria,27.1
2023,EU_COV_PENSN,,,,,,,Errenteria,Ehunekoa,Errenteria,26.8
2023,EU_COV_PENSN,,,,,,,Errezil,Ehunekoa,Errezil,26.1
2022,EU_COV_PENSN,,,,,,,Errezil,Ehunekoa,Errezil,27.6
2023,EU_COV_PENSN,,,,,,,Erriberagoitia/Ribera Alta,Ehunekoa,Erriberagoitia/Ribera Alta,18.6
2022,EU_COV_PENSN,,,,,,,Erriberagoitia/Ribera Alta,Ehunekoa,Erriberagoitia/Ribera Alta,17.7
2022,EU_COV_PENSN,,,,,,,Errigoiti,Ehunekoa,Errigoiti,26.5
2023,EU_COV_PENSN,,,,,,,Errigoiti,Ehunekoa,Errigoiti,25.8
2023,EU_COV_PENSN,,,,,,,Eskoriatza,Ehunekoa,Eskoriatza,26.8
2022,EU_COV_PENSN,,,,,,,Eskoriatza,Ehunekoa,Eskoriatza,26.8
2023,EU_COV_PENSN,,,,,,,Etxebarri,Ehunekoa,Etxebarri,16.7
2022,EU_COV_PENSN,,,,,,,Etxebarri,Ehunekoa,Etxebarri,16.6
2023,EU_COV_PENSN,,,,,,,Etxebarria,Ehunekoa,Etxebarria,39.4
2022,EU_COV_PENSN,,,,,,,Etxebarria,Ehunekoa,Etxebarria,39.2
2022,EU_COV_PENSN,,,,,,,Ezkio-Itsaso,Ehunekoa,Ezkio-Itsaso,26.2
2023,EU_COV_PENSN,,,,,,,Ezkio-Itsaso,Ehunekoa,Ezkio-Itsaso,26.5
2023,EU_COV_PENSN,,,,,,,Forua,Ehunekoa,Forua,28.5
2022,EU_COV_PENSN,,,,,,,Forua,Ehunekoa,Forua,29.0
2022,EU_COV_PENSN,,,,,,,Fruiz,Ehunekoa,Fruiz,21.7
2023,EU_COV_PENSN,,,,,,,Fruiz,Ehunekoa,Fruiz,21.2
2022,EU_COV_PENSN,,,,,,,Gabiria,Ehunekoa,Gabiria,24.4
2023,EU_COV_PENSN,,,,,,,Gabiria,Ehunekoa,Gabiria,25.1
2022,EU_COV_PENSN,,,,,,,Gaintza,Ehunekoa,Gaintza,16.3
2023,EU_COV_PENSN,,,,,,,Gaintza,Ehunekoa,Gaintza,18.4
2023,EU_COV_PENSN,,,,,,,Galdakao,Ehunekoa,Galdakao,26.1
2022,EU_COV_PENSN,,,,,,,Galdakao,Ehunekoa,Galdakao,25.7
2022,EU_COV_PENSN,,,,,,,Galdames,Ehunekoa,Galdames,25.1
2023,EU_COV_PENSN,,,,,,,Galdames,Ehunekoa,Galdames,25.2
2023,EU_COV_PENSN,,,,,,,Gamiz-Fika,Ehunekoa,Gamiz-Fika,26.6
2022,EU_COV_PENSN,,,,,,,Gamiz-Fika,Ehunekoa,Gamiz-Fika,25.3
2022,EU_COV_PENSN,,,,,,,Garai,Ehunekoa,Garai,16.7
2023,EU_COV_PENSN,,,,,,,Garai,Ehunekoa,Garai,18.0
2022,EU_COV_PENSN,,,,,,,Gatika,Ehunekoa,Gatika,24.0
2023,EU_COV_PENSN,,,,,,,Gatika,Ehunekoa,Gatika,24.6
2022,EU_COV_PENSN,,,,,,,Gautegiz Arteaga,Ehunekoa,Gautegiz Arteaga,23.0
2023,EU_COV_PENSN,,,,,,,Gautegiz Arteaga,Ehunekoa,Gautegiz Arteaga,23.0
2023,EU_COV_PENSN,,,,,,,Gaztelu,Ehunekoa,Gaztelu,14.2
2022,EU_COV_PENSN,,,,,,,Gaztelu,Ehunekoa,Gaztelu,14.4
2023,EU_COV_PENSN,,,,,,,Gernika-Lumo,Ehunekoa,Gernika-Lumo,26.6
2022,EU_COV_PENSN,,,,,,,Gernika-Lumo,Ehunekoa,Gernika-Lumo,26.8
2023,EU_COV_PENSN,,,,,,,Getaria,Ehunekoa,Getaria,24.1
2022,EU_COV_PENSN,,,,,,,Getaria,Ehunekoa,Getaria,23.9
2022,EU_COV_PENSN,,,,,,,Getxo,Ehunekoa,Getxo,26.3
2023,EU_COV_PENSN,,,,,,,Getxo,Ehunekoa,Getxo,26.7
2023,EU_COV_PENSN,,,,,,,Gizaburuaga,Ehunekoa,Gizaburuaga,19.1
2022,EU_COV_PENSN,,,,,,,Gizaburuaga,Ehunekoa,Gizaburuaga,18.6
2023,EU_COV_PENSN,,,,,,,Gordexola,Ehunekoa,Gordexola,24.2
2022,EU_COV_PENSN,,,,,,,Gordexola,Ehunekoa,Gordexola,23.8
2022,EU_COV_PENSN,,,,,,,Gorliz,Ehunekoa,Gorliz,19.8
2023,EU_COV_PENSN,,,,,,,Gorliz,Ehunekoa,Gorliz,20.2
2023,EU_COV_PENSN,,,,,,,Güeñes,Ehunekoa,Güeñes,24.5
2022,EU_COV_PENSN,,,,,,,Güeñes,Ehunekoa,Güeñes,24.5
2023,EU_COV_PENSN,,,,,,,Harana/Valle de Arana,Ehunekoa,Harana/Valle de Arana,47.2
2022,EU_COV_PENSN,,,,,,,Harana/Valle de Arana,Ehunekoa,Harana/Valle de Arana,49.4
2022,EU_COV_PENSN,,,,,,,Hernani,Ehunekoa,Hernani,24.3
2023,EU_COV_PENSN,,,,,,,Hernani,Ehunekoa,Hernani,24.3
2023,EU_COV_PENSN,,,,,,,Hernialde,Ehunekoa,Hernialde,29.6
2022,EU_COV_PENSN,,,,,,,Hernialde,Ehunekoa,Hernialde,26.4
2022,EU_COV_PENSN,,,,,,,Hondarribia,Ehunekoa,Hondarribia,24.3
2023,EU_COV_PENSN,,,,,,,Hondarribia,Ehunekoa,Hondarribia,24.7
2022,EU_COV_PENSN,,,,,,,Ibarra,Ehunekoa,Ibarra,29.6
2023,EU_COV_PENSN,,,,,,,Ibarra,Ehunekoa,Ibarra,30.0
2023,EU_COV_PENSN,,,,,,,Ibarrangelu,Ehunekoa,Ibarrangelu,22.4
2022,EU_COV_PENSN,,,,,,,Ibarrangelu,Ehunekoa,Ibarrangelu,23.6
2022,EU_COV_PENSN,,,,,,,Idiazabal,Ehunekoa,Idiazabal,27.4
2023,EU_COV_PENSN,,,,,,,Idiazabal,Ehunekoa,Idiazabal,27.4
2023,EU_COV_PENSN,,,,,,,Igorre,Ehunekoa,Igorre,25.6
2022,EU_COV_PENSN,,,,,,,Igorre,Ehunekoa,Igorre,25.2
2022,EU_COV_PENSN,,,,,,,Ikaztegieta,Ehunekoa,Ikaztegieta,26.7
2023,EU_COV_PENSN,,,,,,,Ikaztegieta,Ehunekoa,Ikaztegieta,26.1
2023,EU_COV_PENSN,,,,,,,Irun,Ehunekoa,Irun,25.5
2022,EU_COV_PENSN,,,,,,,Irun,Ehunekoa,Irun,25.4
2023,EU_COV_PENSN,,,,,,,Iruña Oka/Iruña de Oca,Ehunekoa,Iruña Oka/Iruña de Oca,14.7
2022,EU_COV_PENSN,,,,,,,Iruña Oka/Iruña de Oca,Ehunekoa,Iruña Oka/Iruña de Oca,14.5
2023,EU_COV_PENSN,,,,,,,Irura,Ehunekoa,Irura,13.3
2022,EU_COV_PENSN,,,,,,,Irura,Ehunekoa,Irura,12.8
2022,EU_COV_PENSN,,,,,,,Iruraiz-Gauna,Ehunekoa,Iruraiz-Gauna,26.5
2023,EU_COV_PENSN,,,,,,,Iruraiz-Gauna,Ehunekoa,Iruraiz-Gauna,26.6
2022,EU_COV_PENSN,,,,,,,Ispaster,Ehunekoa,Ispaster,26.0
2023,EU_COV_PENSN,,,,,,,Ispaster,Ehunekoa,Ispaster,25.1
2023,EU_COV_PENSN,,,,,,,Itsasondo,Ehunekoa,Itsasondo,21.5
2022,EU_COV_PENSN,,,,,,,Itsasondo,Ehunekoa,Itsasondo,21.6
2023,EU_COV_PENSN,,,,,,,Iurreta,Ehunekoa,Iurreta,25.9
2022,EU_COV_PENSN,,,,,,,Iurreta,Ehunekoa,Iurreta,25.9
2023,EU_COV_PENSN,,,,,,,Izurtza,Ehunekoa,Izurtza,26.5
2022,EU_COV_PENSN,,,,,,,Izurtza,Ehunekoa,Izurtza,27.6
2022,EU_COV_PENSN,,,,,,,Karrantza Harana/Valle de Carranza,Ehunekoa,Karrantza Harana/Valle de Carranza,29.1
2023,EU_COV_PENSN,,,,,,,Karrantza Harana/Valle de Carranza,Ehunekoa,Karrantza Harana/Valle de Carranza,29.0
2022,EU_COV_PENSN,,,,,,,Kortezubi,Ehunekoa,Kortezubi,22.5
2023,EU_COV_PENSN,,,,,,,Kortezubi,Ehunekoa,Kortezubi,22.1
2022,EU_COV_PENSN,,,,,,,Kripan,Ehunekoa,Kripan,23.6
2023,EU_COV_PENSN,,,,,,,Kripan,Ehunekoa,Kripan,23.2
2022,EU_COV_PENSN,,,,,,,Kuartango,Ehunekoa,Kuartango,24.7
2023,EU_COV_PENSN,,,,,,,Kuartango,Ehunekoa,Kuartango,26.8
2023,EU_COV_PENSN,,,,,,,Labastida/Bastida,Ehunekoa,Labastida/Bastida,20.9
2022,EU_COV_PENSN,,,,,,,Labastida/Bastida,Ehunekoa,Labastida/Bastida,20.9
2022,EU_COV_PENSN,,,,,,,Lagrán,Ehunekoa,Lagrán,23.2
2023,EU_COV_PENSN,,,,,,,Lagrán,Ehunekoa,Lagrán,23.0
2022,EU_COV_PENSN,,,,,,,Laguardia,Ehunekoa,Laguardia,22.7
2023,EU_COV_PENSN,,,,,,,Laguardia,Ehunekoa,Laguardia,23.0
2022,EU_COV_PENSN,,,,,,,Lanciego/Lantziego,Ehunekoa,Lanciego/Lantziego,24.3
2023,EU_COV_PENSN,,,,,,,Lanciego/Lantziego,Ehunekoa,Lanciego/Lantziego,24.1
2023,EU_COV_PENSN,,,,,,,Lanestosa,Ehunekoa,Lanestosa,28.8
2022,EU_COV_PENSN,,,,,,,Lanestosa,Ehunekoa,Lanestosa,26.2
2022,EU_COV_PENSN,,,,,,,Lantarón,Ehunekoa,Lantarón,20.3
2023,EU_COV_PENSN,,,,,,,Lantarón,Ehunekoa,Lantarón,20.7
2022,EU_COV_PENSN,,,,,,,Lapuebla de Labarca,Ehunekoa,Lapuebla de Labarca,27.5
2023,EU_COV_PENSN,,,,,,,Lapuebla de Labarca,Ehunekoa,Lapuebla de Labarca,27.8
2023,EU_COV_PENSN,,,,,,,Larrabetzu,Ehunekoa,Larrabetzu,23.3
2022,EU_COV_PENSN,,,,,,,Larrabetzu,Ehunekoa,Larrabetzu,23.0
2023,EU_COV_PENSN,,,,,,,Larraul,Ehunekoa,Larraul,19.0
2022,EU_COV_PENSN,,,,,,,Larraul,Ehunekoa,Larraul,20.0
2023,EU_COV_PENSN,,,,,,,Lasarte-Oria,Ehunekoa,Lasarte-Oria,26.5
2022,EU_COV_PENSN,,,,,,,Lasarte-Oria,Ehunekoa,Lasarte-Oria,26.6
2022,EU_COV_PENSN,,,,,,,Laudio/Llodio,Ehunekoa,Laudio/Llodio,27.8
2023,EU_COV_PENSN,,,,,,,Laudio/Llodio,Ehunekoa,Laudio/Llodio,28.0
2022,EU_COV_PENSN,,,,,,,Laukiz,Ehunekoa,Laukiz,21.2
2023,EU_COV_PENSN,,,,,,,Laukiz,Ehunekoa,Laukiz,21.2
2022,EU_COV_PENSN,,,,,,,Lazkao,Ehunekoa,Lazkao,21.7
2023,EU_COV_PENSN,,,,,,,Lazkao,Ehunekoa,Lazkao,22.1
2022,EU_COV_PENSN,,,,,,,Leaburu,Ehunekoa,Leaburu,31.7
2023,EU_COV_PENSN,,,,,,,Leaburu,Ehunekoa,Leaburu,30.6
2023,EU_COV_PENSN,,,,,,,Legazpi,Ehunekoa,Legazpi,29.8
2022,EU_COV_PENSN,,,,,,,Legazpi,Ehunekoa,Legazpi,30.1
2022,EU_COV_PENSN,,,,,,,Legorreta,Ehunekoa,Legorreta,25.6
2023,EU_COV_PENSN,,,,,,,Legorreta,Ehunekoa,Legorreta,25.3
2022,EU_COV_PENSN,,,,,,,Legutio,Ehunekoa,Legutio,19.1
2023,EU_COV_PENSN,,,,,,,Legutio,Ehunekoa,Legutio,19.4
2023,EU_COV_PENSN,,,,,,,Leintz-Gatzaga,Ehunekoa,Leintz-Gatzaga,25.4
2022,EU_COV_PENSN,,,,,,,Leintz-Gatzaga,Ehunekoa,Leintz-Gatzaga,23.2
2023,EU_COV_PENSN,,,,,,,Leioa,Ehunekoa,Leioa,21.7
2022,EU_COV_PENSN,,,,,,,Leioa,Ehunekoa,Leioa,21.4
2022,EU_COV_PENSN,,,,,,,Lekeitio,Ehunekoa,Lekeitio,29.2
2023,EU_COV_PENSN,,,,,,,Lekeitio,Ehunekoa,Lekeitio,29.2
2023,EU_COV_PENSN,,,,,,,Lemoa,Ehunekoa,Lemoa,19.8
