Year,Series,Sexo,Cobertura,Residencia,Discapacidad,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,EU_COV_RGI,Mujer,TIT,,,,,Ermua,Por 1.000 habitantes,Ermua,23.0
2021,EU_COV_RGI,Mujer,TIT,,,,,Ermua,Por 1.000 habitantes,Ermua,22.3
2016,EU_COV_RGI,Mujer,TIT,,,,,Ermua,Por 1.000 habitantes,Ermua,26.7
2018,EU_COV_RGI,Mujer,TIT,,,,,Ermua,Por 1.000 habitantes,Ermua,26.0
2017,EU_COV_RGI,Mujer,TIT,,,,,Ermua,Por 1.000 habitantes,Ermua,27.6
2015,EU_COV_RGI,Mujer,TIT,,,,,Ermua,Por 1.000 habitantes,Ermua,30.3
2016,EU_COV_RGI,Mujer,TIT,,,,,Errenteria,Por 1.000 habitantes,Errenteria,30.6
2017,EU_COV_RGI,Mujer,TIT,,,,,Errenteria,Por 1.000 habitantes,Errenteria,29.0
2015,EU_COV_RGI,Mujer,TIT,,,,,Errenteria,Por 1.000 habitantes,Errenteria,31.8
2020,EU_COV_RGI,Mujer,TIT,,,,,Errenteria,Por 1.000 habitantes,Errenteria,26.8
2019,EU_COV_RGI,Mujer,TIT,,,,,Errenteria,Por 1.000 habitantes,Errenteria,25.6
2021,EU_COV_RGI,Mujer,TIT,,,,,Errenteria,Por 1.000 habitantes,Errenteria,25.8
2014,EU_COV_RGI,Mujer,TIT,,,,,Errenteria,Por 1.000 habitantes,Errenteria,32.2
2018,EU_COV_RGI,Mujer,TIT,,,,,Errenteria,Por 1.000 habitantes,Errenteria,25.8
2020,EU_COV_RGI,Mujer,TIT,,,,,Errezil,Por 1.000 habitantes,Errezil,3.8
2021,EU_COV_RGI,Mujer,TIT,,,,,Errezil,Por 1.000 habitantes,Errezil,3.8
2019,EU_COV_RGI,Mujer,TIT,,,,,Errezil,Por 1.000 habitantes,Errezil,10.8
2016,EU_COV_RGI,Mujer,TIT,,,,,Errezil,Por 1.000 habitantes,Errezil,10.7
2014,EU_COV_RGI,Mujer,TIT,,,,,Errezil,Por 1.000 habitantes,Errezil,10.8
2015,EU_COV_RGI,Mujer,TIT,,,,,Errezil,Por 1.000 habitantes,Errezil,11.1
2018,EU_COV_RGI,Mujer,TIT,,,,,Errezil,Por 1.000 habitantes,Errezil,10.5
2017,EU_COV_RGI,Mujer,TIT,,,,,Errezil,Por 1.000 habitantes,Errezil,10.5
2021,EU_COV_RGI,Mujer,TIT,,,,,Erriberagoitia/Ribera Alta,Por 1.000 habitantes,Erriberagoitia/Ribera Alta,2.6
2019,EU_COV_RGI,Mujer,TIT,,,,,Erriberagoitia/Ribera Alta,Por 1.000 habitantes,Erriberagoitia/Ribera Alta,8.6
2018,EU_COV_RGI,Mujer,TIT,,,,,Erriberagoitia/Ribera Alta,Por 1.000 habitantes,Erriberagoitia/Ribera Alta,11.3
2017,EU_COV_RGI,Mujer,TIT,,,,,Erriberagoitia/Ribera Alta,Por 1.000 habitantes,Erriberagoitia/Ribera Alta,8.5
2016,EU_COV_RGI,Mujer,TIT,,,,,Erriberagoitia/Ribera Alta,Por 1.000 habitantes,Erriberagoitia/Ribera Alta,11.2
2015,EU_COV_RGI,Mujer,TIT,,,,,Erriberagoitia/Ribera Alta,Por 1.000 habitantes,Erriberagoitia/Ribera Alta,19.2
2014,EU_COV_RGI,Mujer,TIT,,,,,Erriberagoitia/Ribera Alta,Por 1.000 habitantes,Erriberagoitia/Ribera Alta,23.6
2020,EU_COV_RGI,Mujer,TIT,,,,,Erriberagoitia/Ribera Alta,Por 1.000 habitantes,Erriberagoitia/Ribera Alta,12.9
2020,EU_COV_RGI,Mujer,TIT,,,,,Errigoiti,Por 1.000 habitantes,Errigoiti,14.0
2014,EU_COV_RGI,Mujer,TIT,,,,,Errigoiti,Por 1.000 habitantes,Errigoiti,9.3
2017,EU_COV_RGI,Mujer,TIT,,,,,Errigoiti,Por 1.000 habitantes,Errigoiti,9.0
2016,EU_COV_RGI,Mujer,TIT,,,,,Errigoiti,Por 1.000 habitantes,Errigoiti,9.0
2021,EU_COV_RGI,Mujer,TIT,,,,,Errigoiti,Por 1.000 habitantes,Errigoiti,27.9
2015,EU_COV_RGI,Mujer,TIT,,,,,Errigoiti,Por 1.000 habitantes,Errigoiti,14.0
2018,EU_COV_RGI,Mujer,TIT,,,,,Errigoiti,Por 1.000 habitantes,Errigoiti,13.8
2019,EU_COV_RGI,Mujer,TIT,,,,,Errigoiti,Por 1.000 habitantes,Errigoiti,17.7
2020,EU_COV_RGI,Mujer,TIT,,,,,Eskoriatza,Por 1.000 habitantes,Eskoriatza,5.9
2016,EU_COV_RGI,Mujer,TIT,,,,,Eskoriatza,Por 1.000 habitantes,Eskoriatza,8.4
2014,EU_COV_RGI,Mujer,TIT,,,,,Eskoriatza,Por 1.000 habitantes,Eskoriatza,12.9
2015,EU_COV_RGI,Mujer,TIT,,,,,Eskoriatza,Por 1.000 habitantes,Eskoriatza,9.4
2021,EU_COV_RGI,Mujer,TIT,,,,,Eskoriatza,Por 1.000 habitantes,Eskoriatza,8.3
2018,EU_COV_RGI,Mujer,TIT,,,,,Eskoriatza,Por 1.000 habitantes,Eskoriatza,8.4
2019,EU_COV_RGI,Mujer,TIT,,,,,Eskoriatza,Por 1.000 habitantes,Eskoriatza,8.8
2017,EU_COV_RGI,Mujer,TIT,,,,,Eskoriatza,Por 1.000 habitantes,Eskoriatza,6.9
2021,EU_COV_RGI,Mujer,TIT,,,,,Etxebarri,Por 1.000 habitantes,Etxebarri,14.9
2016,EU_COV_RGI,Mujer,TIT,,,,,Etxebarri,Por 1.000 habitantes,Etxebarri,23.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Etxebarri,Por 1.000 habitantes,Etxebarri,16.4
2014,EU_COV_RGI,Mujer,TIT,,,,,Etxebarri,Por 1.000 habitantes,Etxebarri,24.3
2017,EU_COV_RGI,Mujer,TIT,,,,,Etxebarri,Por 1.000 habitantes,Etxebarri,19.0
2019,EU_COV_RGI,Mujer,TIT,,,,,Etxebarri,Por 1.000 habitantes,Etxebarri,14.6
2018,EU_COV_RGI,Mujer,TIT,,,,,Etxebarri,Por 1.000 habitantes,Etxebarri,17.8
2015,EU_COV_RGI,Mujer,TIT,,,,,Etxebarri,Por 1.000 habitantes,Etxebarri,21.9
2018,EU_COV_RGI,Mujer,TIT,,,,,Etxebarria,Por 1.000 habitantes,Etxebarria,12.9
2019,EU_COV_RGI,Mujer,TIT,,,,,Etxebarria,Por 1.000 habitantes,Etxebarria,10.5
2014,EU_COV_RGI,Mujer,TIT,,,,,Etxebarria,Por 1.000 habitantes,Etxebarria,11.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Etxebarria,Por 1.000 habitantes,Etxebarria,11.4
2017,EU_COV_RGI,Mujer,TIT,,,,,Etxebarria,Por 1.000 habitantes,Etxebarria,18.3
2015,EU_COV_RGI,Mujer,TIT,,,,,Etxebarria,Por 1.000 habitantes,Etxebarria,8.3
2021,EU_COV_RGI,Mujer,TIT,,,,,Etxebarria,Por 1.000 habitantes,Etxebarria,11.4
2016,EU_COV_RGI,Mujer,TIT,,,,,Etxebarria,Por 1.000 habitantes,Etxebarria,10.6
2015,EU_COV_RGI,Mujer,TIT,,,,,Ezkio-Itsaso,Por 1.000 habitantes,Ezkio-Itsaso,13.6
2021,EU_COV_RGI,Mujer,TIT,,,,,Ezkio-Itsaso,Por 1.000 habitantes,Ezkio-Itsaso,0.0
2016,EU_COV_RGI,Mujer,TIT,,,,,Ezkio-Itsaso,Por 1.000 habitantes,Ezkio-Itsaso,6.8
2020,EU_COV_RGI,Mujer,TIT,,,,,Ezkio-Itsaso,Por 1.000 habitantes,Ezkio-Itsaso,0.0
2017,EU_COV_RGI,Mujer,TIT,,,,,Ezkio-Itsaso,Por 1.000 habitantes,Ezkio-Itsaso,10.1
2019,EU_COV_RGI,Mujer,TIT,,,,,Ezkio-Itsaso,Por 1.000 habitantes,Ezkio-Itsaso,0.0
2018,EU_COV_RGI,Mujer,TIT,,,,,Ezkio-Itsaso,Por 1.000 habitantes,Ezkio-Itsaso,3.4
2014,EU_COV_RGI,Mujer,TIT,,,,,Ezkio-Itsaso,Por 1.000 habitantes,Ezkio-Itsaso,13.5
2020,EU_COV_RGI,Mujer,TIT,,,,,Forua,Por 1.000 habitantes,Forua,12.9
2016,EU_COV_RGI,Mujer,TIT,,,,,Forua,Por 1.000 habitantes,Forua,21.3
2019,EU_COV_RGI,Mujer,TIT,,,,,Forua,Por 1.000 habitantes,Forua,17.4
2015,EU_COV_RGI,Mujer,TIT,,,,,Forua,Por 1.000 habitantes,Forua,19.3
2021,EU_COV_RGI,Mujer,TIT,,,,,Forua,Por 1.000 habitantes,Forua,10.7
2014,EU_COV_RGI,Mujer,TIT,,,,,Forua,Por 1.000 habitantes,Forua,31.8
2017,EU_COV_RGI,Mujer,TIT,,,,,Forua,Por 1.000 habitantes,Forua,19.1
2018,EU_COV_RGI,Mujer,TIT,,,,,Forua,Por 1.000 habitantes,Forua,21.4
2019,EU_COV_RGI,Mujer,TIT,,,,,Fruiz,Por 1.000 habitantes,Fruiz,28.2
2021,EU_COV_RGI,Mujer,TIT,,,,,Fruiz,Por 1.000 habitantes,Fruiz,10.7
2018,EU_COV_RGI,Mujer,TIT,,,,,Fruiz,Por 1.000 habitantes,Fruiz,22.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Fruiz,Por 1.000 habitantes,Fruiz,21.4
2017,EU_COV_RGI,Mujer,TIT,,,,,Fruiz,Por 1.000 habitantes,Fruiz,17.9
2014,EU_COV_RGI,Mujer,TIT,,,,,Fruiz,Por 1.000 habitantes,Fruiz,18.0
2015,EU_COV_RGI,Mujer,TIT,,,,,Fruiz,Por 1.000 habitantes,Fruiz,14.7
2016,EU_COV_RGI,Mujer,TIT,,,,,Fruiz,Por 1.000 habitantes,Fruiz,14.3
2015,EU_COV_RGI,Mujer,TIT,,,,,Gabiria,Por 1.000 habitantes,Gabiria,4.5
2021,EU_COV_RGI,Mujer,TIT,,,,,Gabiria,Por 1.000 habitantes,Gabiria,4.4
2017,EU_COV_RGI,Mujer,TIT,,,,,Gabiria,Por 1.000 habitantes,Gabiria,0.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Gabiria,Por 1.000 habitantes,Gabiria,13.3
2014,EU_COV_RGI,Mujer,TIT,,,,,Gabiria,Por 1.000 habitantes,Gabiria,4.5
2019,EU_COV_RGI,Mujer,TIT,,,,,Gabiria,Por 1.000 habitantes,Gabiria,9.1
2018,EU_COV_RGI,Mujer,TIT,,,,,Gabiria,Por 1.000 habitantes,Gabiria,4.6
2016,EU_COV_RGI,Mujer,TIT,,,,,Gabiria,Por 1.000 habitantes,Gabiria,0.0
2017,EU_COV_RGI,Mujer,TIT,,,,,Gaintza,Por 1.000 habitantes,Gaintza,0.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Gaintza,Por 1.000 habitantes,Gaintza,0.0
2015,EU_COV_RGI,Mujer,TIT,,,,,Gaintza,Por 1.000 habitantes,Gaintza,19.6
2021,EU_COV_RGI,Mujer,TIT,,,,,Gaintza,Por 1.000 habitantes,Gaintza,0.0
2016,EU_COV_RGI,Mujer,TIT,,,,,Gaintza,Por 1.000 habitantes,Gaintza,0.0
2019,EU_COV_RGI,Mujer,TIT,,,,,Gaintza,Por 1.000 habitantes,Gaintza,0.0
2018,EU_COV_RGI,Mujer,TIT,,,,,Gaintza,Por 1.000 habitantes,Gaintza,0.0
2014,EU_COV_RGI,Mujer,TIT,,,,,Gaintza,Por 1.000 habitantes,Gaintza,0.0
2015,EU_COV_RGI,Mujer,TIT,,,,,Galdakao,Por 1.000 habitantes,Galdakao,15.8
2018,EU_COV_RGI,Mujer,TIT,,,,,Galdakao,Por 1.000 habitantes,Galdakao,13.6
2014,EU_COV_RGI,Mujer,TIT,,,,,Galdakao,Por 1.000 habitantes,Galdakao,16.5
2016,EU_COV_RGI,Mujer,TIT,,,,,Galdakao,Por 1.000 habitantes,Galdakao,15.5
2019,EU_COV_RGI,Mujer,TIT,,,,,Galdakao,Por 1.000 habitantes,Galdakao,11.4
2020,EU_COV_RGI,Mujer,TIT,,,,,Galdakao,Por 1.000 habitantes,Galdakao,12.7
2021,EU_COV_RGI,Mujer,TIT,,,,,Galdakao,Por 1.000 habitantes,Galdakao,11.0
2017,EU_COV_RGI,Mujer,TIT,,,,,Galdakao,Por 1.000 habitantes,Galdakao,15.1
2018,EU_COV_RGI,Mujer,TIT,,,,,Galdames,Por 1.000 habitantes,Galdames,27.2
2014,EU_COV_RGI,Mujer,TIT,,,,,Galdames,Por 1.000 habitantes,Galdames,51.8
2021,EU_COV_RGI,Mujer,TIT,,,,,Galdames,Por 1.000 habitantes,Galdames,20.3
2019,EU_COV_RGI,Mujer,TIT,,,,,Galdames,Por 1.000 habitantes,Galdames,24.6
2016,EU_COV_RGI,Mujer,TIT,,,,,Galdames,Por 1.000 habitantes,Galdames,38.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Galdames,Por 1.000 habitantes,Galdames,30.5
2017,EU_COV_RGI,Mujer,TIT,,,,,Galdames,Por 1.000 habitantes,Galdames,30.3
2015,EU_COV_RGI,Mujer,TIT,,,,,Galdames,Por 1.000 habitantes,Galdames,39.2
2017,EU_COV_RGI,Mujer,TIT,,,,,Gamiz-Fika,Por 1.000 habitantes,Gamiz-Fika,15.4
2018,EU_COV_RGI,Mujer,TIT,,,,,Gamiz-Fika,Por 1.000 habitantes,Gamiz-Fika,18.2
2016,EU_COV_RGI,Mujer,TIT,,,,,Gamiz-Fika,Por 1.000 habitantes,Gamiz-Fika,16.9
2021,EU_COV_RGI,Mujer,TIT,,,,,Gamiz-Fika,Por 1.000 habitantes,Gamiz-Fika,7.3
2020,EU_COV_RGI,Mujer,TIT,,,,,Gamiz-Fika,Por 1.000 habitantes,Gamiz-Fika,11.6
2014,EU_COV_RGI,Mujer,TIT,,,,,Gamiz-Fika,Por 1.000 habitantes,Gamiz-Fika,11.7
2015,EU_COV_RGI,Mujer,TIT,,,,,Gamiz-Fika,Por 1.000 habitantes,Gamiz-Fika,10.0
2019,EU_COV_RGI,Mujer,TIT,,,,,Gamiz-Fika,Por 1.000 habitantes,Gamiz-Fika,14.3
2021,EU_COV_RGI,Mujer,TIT,,,,,Garai,Por 1.000 habitantes,Garai,6.3
2014,EU_COV_RGI,Mujer,TIT,,,,,Garai,Por 1.000 habitantes,Garai,13.0
2018,EU_COV_RGI,Mujer,TIT,,,,,Garai,Por 1.000 habitantes,Garai,6.0
2015,EU_COV_RGI,Mujer,TIT,,,,,Garai,Por 1.000 habitantes,Garai,6.5
2020,EU_COV_RGI,Mujer,TIT,,,,,Garai,Por 1.000 habitantes,Garai,6.3
2017,EU_COV_RGI,Mujer,TIT,,,,,Garai,Por 1.000 habitantes,Garai,12.4
2019,EU_COV_RGI,Mujer,TIT,,,,,Garai,Por 1.000 habitantes,Garai,6.0
2016,EU_COV_RGI,Mujer,TIT,,,,,Garai,Por 1.000 habitantes,Garai,12.5
2016,EU_COV_RGI,Mujer,TIT,,,,,Gatika,Por 1.000 habitantes,Gatika,21.4
2018,EU_COV_RGI,Mujer,TIT,,,,,Gatika,Por 1.000 habitantes,Gatika,17.1
2021,EU_COV_RGI,Mujer,TIT,,,,,Gatika,Por 1.000 habitantes,Gatika,18.0
2014,EU_COV_RGI,Mujer,TIT,,,,,Gatika,Por 1.000 habitantes,Gatika,18.2
2015,EU_COV_RGI,Mujer,TIT,,,,,Gatika,Por 1.000 habitantes,Gatika,21.6
2020,EU_COV_RGI,Mujer,TIT,,,,,Gatika,Por 1.000 habitantes,Gatika,13.2
2019,EU_COV_RGI,Mujer,TIT,,,,,Gatika,Por 1.000 habitantes,Gatika,14.5
2017,EU_COV_RGI,Mujer,TIT,,,,,Gatika,Por 1.000 habitantes,Gatika,19.2
2017,EU_COV_RGI,Mujer,TIT,,,,,Gautegiz Arteaga,Por 1.000 habitantes,Gautegiz Arteaga,19.2
2020,EU_COV_RGI,Mujer,TIT,,,,,Gautegiz Arteaga,Por 1.000 habitantes,Gautegiz Arteaga,9.3
2015,EU_COV_RGI,Mujer,TIT,,,,,Gautegiz Arteaga,Por 1.000 habitantes,Gautegiz Arteaga,19.4
2019,EU_COV_RGI,Mujer,TIT,,,,,Gautegiz Arteaga,Por 1.000 habitantes,Gautegiz Arteaga,9.7
2016,EU_COV_RGI,Mujer,TIT,,,,,Gautegiz Arteaga,Por 1.000 habitantes,Gautegiz Arteaga,14.6
2014,EU_COV_RGI,Mujer,TIT,,,,,Gautegiz Arteaga,Por 1.000 habitantes,Gautegiz Arteaga,21.3
2018,EU_COV_RGI,Mujer,TIT,,,,,Gautegiz Arteaga,Por 1.000 habitantes,Gautegiz Arteaga,12.1
2021,EU_COV_RGI,Mujer,TIT,,,,,Gautegiz Arteaga,Por 1.000 habitantes,Gautegiz Arteaga,11.6
2015,EU_COV_RGI,Mujer,TIT,,,,,Gaztelu,Por 1.000 habitantes,Gaztelu,14.5
2016,EU_COV_RGI,Mujer,TIT,,,,,Gaztelu,Por 1.000 habitantes,Gaztelu,0.0
2019,EU_COV_RGI,Mujer,TIT,,,,,Gaztelu,Por 1.000 habitantes,Gaztelu,0.0
2017,EU_COV_RGI,Mujer,TIT,,,,,Gaztelu,Por 1.000 habitantes,Gaztelu,0.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Gaztelu,Por 1.000 habitantes,Gaztelu,0.0
2014,EU_COV_RGI,Mujer,TIT,,,,,Gaztelu,Por 1.000 habitantes,Gaztelu,14.1
2018,EU_COV_RGI,Mujer,TIT,,,,,Gaztelu,Por 1.000 habitantes,Gaztelu,0.0
2021,EU_COV_RGI,Mujer,TIT,,,,,Gaztelu,Por 1.000 habitantes,Gaztelu,12.3
2017,EU_COV_RGI,Mujer,TIT,,,,,Gernika-Lumo,Por 1.000 habitantes,Gernika-Lumo,28.6
2021,EU_COV_RGI,Mujer,TIT,,,,,Gernika-Lumo,Por 1.000 habitantes,Gernika-Lumo,22.7
2019,EU_COV_RGI,Mujer,TIT,,,,,Gernika-Lumo,Por 1.000 habitantes,Gernika-Lumo,23.2
2018,EU_COV_RGI,Mujer,TIT,,,,,Gernika-Lumo,Por 1.000 habitantes,Gernika-Lumo,26.4
2014,EU_COV_RGI,Mujer,TIT,,,,,Gernika-Lumo,Por 1.000 habitantes,Gernika-Lumo,34.7
2016,EU_COV_RGI,Mujer,TIT,,,,,Gernika-Lumo,Por 1.000 habitantes,Gernika-Lumo,31.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Gernika-Lumo,Por 1.000 habitantes,Gernika-Lumo,23.0
2015,EU_COV_RGI,Mujer,TIT,,,,,Gernika-Lumo,Por 1.000 habitantes,Gernika-Lumo,32.8
2018,EU_COV_RGI,Mujer,TIT,,,,,Getaria,Por 1.000 habitantes,Getaria,15.5
2017,EU_COV_RGI,Mujer,TIT,,,,,Getaria,Por 1.000 habitantes,Getaria,9.9
2015,EU_COV_RGI,Mujer,TIT,,,,,Getaria,Por 1.000 habitantes,Getaria,16.6
2021,EU_COV_RGI,Mujer,TIT,,,,,Getaria,Por 1.000 habitantes,Getaria,11.3
2016,EU_COV_RGI,Mujer,TIT,,,,,Getaria,Por 1.000 habitantes,Getaria,11.4
2014,EU_COV_RGI,Mujer,TIT,,,,,Getaria,Por 1.000 habitantes,Getaria,16.8
2020,EU_COV_RGI,Mujer,TIT,,,,,Getaria,Por 1.000 habitantes,Getaria,14.2
2019,EU_COV_RGI,Mujer,TIT,,,,,Getaria,Por 1.000 habitantes,Getaria,13.4
2016,EU_COV_RGI,Mujer,TIT,,,,,Getxo,Por 1.000 habitantes,Getxo,26.5
2017,EU_COV_RGI,Mujer,TIT,,,,,Getxo,Por 1.000 habitantes,Getxo,26.7
2015,EU_COV_RGI,Mujer,TIT,,,,,Getxo,Por 1.000 habitantes,Getxo,29.2
2021,EU_COV_RGI,Mujer,TIT,,,,,Getxo,Por 1.000 habitantes,Getxo,23.8
2019,EU_COV_RGI,Mujer,TIT,,,,,Getxo,Por 1.000 habitantes,Getxo,25.0
2014,EU_COV_RGI,Mujer,TIT,,,,,Getxo,Por 1.000 habitantes,Getxo,31.2
2020,EU_COV_RGI,Mujer,TIT,,,,,Getxo,Por 1.000 habitantes,Getxo,25.1
2018,EU_COV_RGI,Mujer,TIT,,,,,Getxo,Por 1.000 habitantes,Getxo,25.4
2016,EU_COV_RGI,Mujer,TIT,,,,,Gizaburuaga,Por 1.000 habitantes,Gizaburuaga,20.8
2014,EU_COV_RGI,Mujer,TIT,,,,,Gizaburuaga,Por 1.000 habitantes,Gizaburuaga,39.2
2015,EU_COV_RGI,Mujer,TIT,,,,,Gizaburuaga,Por 1.000 habitantes,Gizaburuaga,31.6
2019,EU_COV_RGI,Mujer,TIT,,,,,Gizaburuaga,Por 1.000 habitantes,Gizaburuaga,10.6
2018,EU_COV_RGI,Mujer,TIT,,,,,Gizaburuaga,Por 1.000 habitantes,Gizaburuaga,20.2
2021,EU_COV_RGI,Mujer,TIT,,,,,Gizaburuaga,Por 1.000 habitantes,Gizaburuaga,0.0
2017,EU_COV_RGI,Mujer,TIT,,,,,Gizaburuaga,Por 1.000 habitantes,Gizaburuaga,20.6
2020,EU_COV_RGI,Mujer,TIT,,,,,Gizaburuaga,Por 1.000 habitantes,Gizaburuaga,0.0
2014,EU_COV_RGI,Mujer,TIT,,,,,Gordexola,Por 1.000 habitantes,Gordexola,31.2
2017,EU_COV_RGI,Mujer,TIT,,,,,Gordexola,Por 1.000 habitantes,Gordexola,32.9
2019,EU_COV_RGI,Mujer,TIT,,,,,Gordexola,Por 1.000 habitantes,Gordexola,25.3
2015,EU_COV_RGI,Mujer,TIT,,,,,Gordexola,Por 1.000 habitantes,Gordexola,32.8
2020,EU_COV_RGI,Mujer,TIT,,,,,Gordexola,Por 1.000 habitantes,Gordexola,24.2
2016,EU_COV_RGI,Mujer,TIT,,,,,Gordexola,Por 1.000 habitantes,Gordexola,28.9
2018,EU_COV_RGI,Mujer,TIT,,,,,Gordexola,Por 1.000 habitantes,Gordexola,31.4
2021,EU_COV_RGI,Mujer,TIT,,,,,Gordexola,Por 1.000 habitantes,Gordexola,18.2
2020,EU_COV_RGI,Mujer,TIT,,,,,Gorliz,Por 1.000 habitantes,Gorliz,24.2
2018,EU_COV_RGI,Mujer,TIT,,,,,Gorliz,Por 1.000 habitantes,Gorliz,27.1
2021,EU_COV_RGI,Mujer,TIT,,,,,Gorliz,Por 1.000 habitantes,Gorliz,20.4
2019,EU_COV_RGI,Mujer,TIT,,,,,Gorliz,Por 1.000 habitantes,Gorliz,23.3
2017,EU_COV_RGI,Mujer,TIT,,,,,Gorliz,Por 1.000 habitantes,Gorliz,28.8
2015,EU_COV_RGI,Mujer,TIT,,,,,Gorliz,Por 1.000 habitantes,Gorliz,29.0
2016,EU_COV_RGI,Mujer,TIT,,,,,Gorliz,Por 1.000 habitantes,Gorliz,28.9
2014,EU_COV_RGI,Mujer,TIT,,,,,Gorliz,Por 1.000 habitantes,Gorliz,28.9
2014,EU_COV_RGI,Mujer,TIT,,,,,Güeñes,Por 1.000 habitantes,Güeñes,46.7
2016,EU_COV_RGI,Mujer,TIT,,,,,Güeñes,Por 1.000 habitantes,Güeñes,48.2
2017,EU_COV_RGI,Mujer,TIT,,,,,Güeñes,Por 1.000 habitantes,Güeñes,43.0
2015,EU_COV_RGI,Mujer,TIT,,,,,Güeñes,Por 1.000 habitantes,Güeñes,49.0
2021,EU_COV_RGI,Mujer,TIT,,,,,Güeñes,Por 1.000 habitantes,Güeñes,41.8
2019,EU_COV_RGI,Mujer,TIT,,,,,Güeñes,Por 1.000 habitantes,Güeñes,42.9
2018,EU_COV_RGI,Mujer,TIT,,,,,Güeñes,Por 1.000 habitantes,Güeñes,38.1
2020,EU_COV_RGI,Mujer,TIT,,,,,Güeñes,Por 1.000 habitantes,Güeñes,41.8
2014,EU_COV_RGI,Mujer,TIT,,,,,Harana/Valle de Arana,Por 1.000 habitantes,Harana/Valle de Arana,0.0
2019,EU_COV_RGI,Mujer,TIT,,,,,Harana/Valle de Arana,Por 1.000 habitantes,Harana/Valle de Arana,0.0
2016,EU_COV_RGI,Mujer,TIT,,,,,Harana/Valle de Arana,Por 1.000 habitantes,Harana/Valle de Arana,0.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Harana/Valle de Arana,Por 1.000 habitantes,Harana/Valle de Arana,9.5
2015,EU_COV_RGI,Mujer,TIT,,,,,Harana/Valle de Arana,Por 1.000 habitantes,Harana/Valle de Arana,0.0
2017,EU_COV_RGI,Mujer,TIT,,,,,Harana/Valle de Arana,Por 1.000 habitantes,Harana/Valle de Arana,0.0
2021,EU_COV_RGI,Mujer,TIT,,,,,Harana/Valle de Arana,Por 1.000 habitantes,Harana/Valle de Arana,0.0
2018,EU_COV_RGI,Mujer,TIT,,,,,Harana/Valle de Arana,Por 1.000 habitantes,Harana/Valle de Arana,0.0
2020,EU_COV_RGI,Mujer,TIT,,,,,Hernani,Por 1.000 habitantes,Hernani,24.2
2016,EU_COV_RGI,Mujer,TIT,,,,,Hernani,Por 1.000 habitantes,Hernani,24.4
2017,EU_COV_RGI,Mujer,TIT,,,,,Hernani,Por 1.000 habitantes,Hernani,22.5
2019,EU_COV_RGI,Mujer,TIT,,,,,Hernani,Por 1.000 habitantes,Hernani,20.6
2015,EU_COV_RGI,Mujer,TIT,,,,,Hernani,Por 1.000 habitantes,Hernani,24.1
2014,EU_COV_RGI,Mujer,TIT,,,,,Hernani,Por 1.000 habitantes,Hernani,24.4
2018,EU_COV_RGI,Mujer,TIT,,,,,Hernani,Por 1.000 habitantes,Hernani,21.7
2021,EU_COV_RGI,Mujer,TIT,,,,,Hernani,Por 1.000 habitantes,Hernani,23.3
2020,EU_COV_RGI,Mujer,TIT,,,,,Hernialde,Por 1.000 habitantes,Hernialde,0.0
2018,EU_COV_RGI,Mujer,TIT,,,,,Hernialde,Por 1.000 habitantes,Hernialde,0.0
2014,EU_COV_RGI,Mujer,TIT,,,,,Hernialde,Por 1.000 habitantes,Hernialde,6.3
2015,EU_COV_RGI,Mujer,TIT,,,,,Hernialde,Por 1.000 habitantes,Hernialde,0.0
2019,EU_COV_RGI,Mujer,TIT,,,,,Hernialde,Por 1.000 habitantes,Hernialde,0.0
2016,EU_COV_RGI,Mujer,TIT,,,,,Hernialde,Por 1.000 habitantes,Hernialde,0.0
2021,EU_COV_RGI,Mujer,TIT,,,,,Hernialde,Por 1.000 habitantes,Hernialde,0.0
2017,EU_COV_RGI,Mujer,TIT,,,,,Hernialde,Por 1.000 habitantes,Hernialde,0.0
2018,EU_COV_RGI,Mujer,TIT,,,,,Hondarribia,Por 1.000 habitantes,Hondarribia,12.6
2015,EU_COV_RGI,Mujer,TIT,,,,,Hondarribia,Por 1.000 habitantes,Hondarribia,17.0
2017,EU_COV_RGI,Mujer,TIT,,,,,Hondarribia,Por 1.000 habitantes,Hondarribia,13.1
2020,EU_COV_RGI,Mujer,TIT,,,,,Hondarribia,Por 1.000 habitantes,Hondarribia,13.5
2019,EU_COV_RGI,Mujer,TIT,,,,,Hondarribia,Por 1.000 habitantes,Hondarribia,12.7
2014,EU_COV_RGI,Mujer,TIT,,,,,Hondarribia,Por 1.000 habitantes,Hondarribia,18.0
2016,EU_COV_RGI,Mujer,TIT,,,,,Hondarribia,Por 1.000 habitantes,Hondarribia,13.4
2021,EU_COV_RGI,Mujer,TIT,,,,,Hondarribia,Por 1.000 habitantes,Hondarribia,11.8
2016,EU_COV_RGI,Mujer,TIT,,,,,Ibarra,Por 1.000 habitantes,Ibarra,22.5
